user_id,p_action,post,reply,retweet
1,0.0,0.3162980780790991,0.06358228436460832,0.6201196375562925
2,0.0,0.3650742656756005,0.0059900475049215526,0.6289356868194779
3,0.0,0.6117785677495717,0.20071911803872067,0.18750231421170754
4,0.0,0.0,0.0,1.0
5,0.0,0.0,0.5712689124185766,0.4287310875814234
6,0.0,0.1506392054526521,0.009922620509846785,0.8394381740375011
7,0.0,0.39474457970840987,0.2294709520260901,0.37578446826550005
8,0.0,0.5648749311705267,0.0,0.4351250688294733
9,0.0,0.6551217265505693,0.1147449436346791,0.2301333298147516
10,0.0,0.002680176752500056,0.03223740773986187,0.9650824155076381
11,0.0,0.0,0.12306471301853807,0.8769352869814618
12,0.0,0.40574821638017844,0.10471819725322433,0.4895335863665972
13,0.0,0.10109215626594342,0.07891795629649984,0.8199898874375566
14,0.0,0.4499013039832974,0.0,0.5500986960167026
15,0.0,0.4938635603465737,0.14167599494125213,0.36446044471217426
16,0.0,0.12229952525479897,0.1953415742603807,0.6823589004848203
17,0.0,0.5043107055119992,0.16807540744844982,0.3276138870395509
18,0.0,0.0,0.11607743761474974,0.8839225623852502
19,0.0,0.0,0.2013908814992594,0.7986091185007406
20,0.0,0.6906444235348724,0.0,0.30935557646512746
21,0.0,0.13311531783392946,0.0,0.8668846821660705
22,0.0,0.2147093021865867,0.2164062449134203,0.568884452899993
23,0.0,0.4582614261526916,0.16646712064767455,0.3752714531996339
24,0.0,0.0,0.12473037749245239,0.8752696225075476
25,0.0,0.3708497695333857,0.0,0.6291502304666142
26,0.0,0.0,0.0,1.0
27,0.0,0.2556738233941401,0.32518554197976457,0.41914063462609535
28,0.0,0.435901151484341,0.13853532235177773,0.42556352616388127
29,0.0,0.0,0.22437884462893756,0.7756211553710625
30,0.0,0.4144002798770828,0.0,0.5855997201229173
31,0.0,0.24249864925018103,0.3925381807144502,0.36496317003536893
32,0.0,0.06254906072522141,0.12969743249104942,0.8077535067837293
33,0.0,0.9735245107478392,0.0,0.02647548925216084
